n,logger,Ring,Breast,Cheek,Secondary,Date,Month,Longsm2,Lat60sm2,Period
1666,6533,EW44515,153,154,155,25/07/07,July,-4.8375,57.15065108,Autumn
1667,6533,EW44515,153,154,155,26/07/07,July,-3.56,57.022327,Autumn
1668,6533,EW44515,153,154,155,26/07/07,July,-2.65,56.70876835,Autumn
1669,6533,EW44515,153,154,155,27/07/07,July,-1.9575,56.67654846,Autumn
1670,6533,EW44515,153,154,155,27/07/07,July,-1.4675,56.95185704,Autumn
1671,6533,EW44515,153,154,155,28/07/07,July,-2.05,57.26618281,Autumn
1672,6533,EW44515,153,154,155,28/07/07,July,-2.705,57.37174577,Autumn
1673,6533,EW44515,153,154,155,29/07/07,July,-2.485,57.2450319,Autumn
1674,6533,EW44515,153,154,155,29/07/07,July,-2.4825,57.15727911,Autumn
1675,6533,EW44515,153,154,155,30/07/07,July,-3.2725,57.2780716,Autumn
1676,6533,EW44515,153,154,155,30/07/07,July,-3.77,57.38042082,Autumn
1677,6533,EW44515,153,154,155,31/07/07,July,-3.925,57.11716282,Autumn
1678,6533,EW44515,153,154,155,31/07/07,July,-4.85,56.64738867,Autumn
1679,6533,EW44515,153,154,155,01/08/07,August,-5.2475,56.78576138,Autumn
1680,6533,EW44515,153,154,155,01/08/07,August,-4,57.56128549,Autumn
1681,6533,EW44515,153,154,155,02/08/07,August,-2.4325,58.14615584,Autumn
1682,6533,EW44515,153,154,155,02/08/07,August,-1.3225,57.99144703,Autumn
1683,6533,EW44515,153,154,155,03/08/07,August,-1.1425,57.37208101,Autumn
1684,6533,EW44515,153,154,155,04/08/07,August,-2.1675,57.05295444,Autumn
1685,6533,EW44515,153,154,155,04/08/07,August,-3.0825,56.95204725,Autumn
1686,6533,EW44515,153,154,155,05/08/07,August,-3.4225,56.80657965,Autumn
1687,6533,EW44515,153,154,155,06/08/07,August,-3.415,56.762795,Autumn
1688,6533,EW44515,153,154,155,07/08/07,August,-2.315,56.62397032,Autumn
1689,6533,EW44515,153,154,155,07/08/07,August,-1.8675,56.53713648,Autumn
1690,6533,EW44515,153,154,155,08/08/07,August,-3.2175,57.03427754,Autumn
1691,6533,EW44515,153,154,155,08/08/07,August,-3.91,57.63611462,Autumn
1692,6533,EW44515,153,154,155,09/08/07,August,-3.0125,57.74519996,Autumn
1693,6533,EW44515,153,154,155,09/08/07,August,-2.17,57.79911375,Autumn
1694,6533,EW44515,153,154,155,10/08/07,August,-2.49,58.00486097,Autumn
1695,6533,EW44515,153,154,155,10/08/07,August,-2.84,57.98726396,Autumn
1696,6533,EW44515,153,154,155,11/08/07,August,-2.8775,57.39440552,Autumn
1697,6533,EW44515,153,154,155,11/08/07,August,-3.4675,56.40950832,Autumn
1698,6533,EW44515,153,154,155,12/08/07,August,-3.1475,56.0674199,Autumn
1699,6533,EW44515,153,154,155,12/08/07,August,-1.6975,56.63420559,Autumn
1700,6533,EW44515,153,154,155,13/08/07,August,-0.8975,57.20615717,Autumn
1701,6533,EW44515,153,154,155,13/08/07,August,-0.75,57.30153684,Autumn
1702,6533,EW44515,153,154,155,16/08/07,August,-1.49,56.4799989,Autumn
1703,6533,EW44515,153,154,155,17/08/07,August,-2.39,56.90943084,Autumn
1704,6533,EW44515,153,154,155,19/08/07,August,-2.71,56.35829875,Autumn
1705,6533,EW44515,153,154,155,20/08/07,August,-2.8575,56.03362516,Autumn
1706,6533,EW44515,153,154,155,20/08/07,August,-2.86,56.00172419,Autumn
1707,6533,EW44515,153,154,155,21/08/07,August,-2.6325,55.65108574,Autumn
1708,6533,EW44515,153,154,155,21/08/07,August,-3.045,55.24127718,Autumn
1709,6533,EW44515,153,154,155,22/08/07,August,-3.3725,55.75726149,Autumn
1710,6533,EW44515,153,154,155,22/08/07,August,-2.4075,57.05978819,Autumn
1711,6533,EW44515,153,154,155,23/08/07,August,-1.6425,57.53892798,Autumn
1712,6533,EW44515,153,154,155,23/08/07,August,-1.965,57.06027656,Autumn
1713,6533,EW44515,153,154,155,24/08/07,August,-2.12,56.86829879,Autumn
1714,6533,EW44515,153,154,155,24/08/07,August,-2.1275,57.28064311,Autumn
1715,6533,EW44515,153,154,155,25/08/07,August,-2.87,57.80487292,Autumn
1716,6533,EW44515,153,154,155,25/08/07,August,-2.915,57.84826313,Autumn
1717,6533,EW44515,153,154,155,26/08/07,August,-1.535,56.91852591,Autumn
1718,6533,EW44515,153,154,155,26/08/07,August,-0.66,55.7008414,Autumn
1719,6533,EW44515,153,154,155,27/08/07,August,-0.255,55.52719252,Autumn
1720,6533,EW44515,153,154,155,27/08/07,August,0.3475,56.25030083,Autumn
1721,6533,EW44515,153,154,155,28/08/07,August,0.465,56.94971572,Autumn
1722,6533,EW44515,153,154,155,28/08/07,August,0.2925,57.3650775,Autumn
1723,6533,EW44515,153,154,155,29/08/07,August,-0.3325,57.24551845,Autumn
1724,6533,EW44515,153,154,155,29/08/07,August,-1.2125,56.4652871,Autumn
1725,6533,EW44515,153,154,155,30/08/07,August,-0.99,55.83412641,Autumn
1726,6533,EW44515,153,154,155,30/08/07,August,-0.46,56.05118216,Autumn
1727,6533,EW44515,153,154,155,31/08/07,August,-1.0025,56.7074809,Autumn
1728,6533,EW44515,153,154,155,31/08/07,August,-1.8375,57.09638819,Autumn
1729,6533,EW44515,153,154,155,01/09/07,September,-2.4375,57.02272779,Autumn
1730,6533,EW44515,153,154,155,01/09/07,September,-2.7975,56.65242009,Autumn
1731,6533,EW44515,153,154,155,02/09/07,September,-2.365,56.4109684,Autumn
1732,6533,EW44515,153,154,155,02/09/07,September,-1.65,56.66880791,Autumn
1733,6533,EW44515,153,154,155,03/09/07,September,-1.43,57.2173302,Autumn
1734,6533,EW44515,153,154,155,03/09/07,September,-1.35,57.6627309,Autumn
1735,6533,EW44515,153,154,155,04/09/07,September,-1.4925,57.64968158,Autumn
1736,6533,EW44515,153,154,155,04/09/07,September,-1.5,57.31032177,Autumn
1737,6533,EW44515,153,154,155,06/09/07,September,-1.3875,56.57060498,Autumn
1738,6533,EW44515,153,154,155,08/09/07,September,-2.15,55.88852605,Autumn
1739,6533,EW44515,153,154,155,08/09/07,September,-2.4875,56.52569682,Autumn
1740,6533,EW44515,153,154,155,09/09/07,September,-1.88,56.98661538,Autumn
1741,6533,EW44515,153,154,155,09/09/07,September,-1.63,56.57728999,Autumn
1742,6533,EW44515,153,154,155,10/09/07,September,-1.6975,56.69591515,Autumn
1743,6533,EW44515,153,154,155,10/09/07,September,-1.455,57.07922927,Autumn
1744,6533,EW44515,153,154,155,11/09/07,September,-0.67,57.46063749,Autumn
1748,6533,EW44515,153,154,155,26/10/07,October,1.64,59.80729281,Winter
1749,6533,EW44515,153,154,155,26/10/07,October,1.5375,59.97300989,Winter
1750,6533,EW44515,153,154,155,27/10/07,October,1.2625,59.31240694,Winter
1751,6533,EW44515,153,154,155,27/10/07,October,1.04,58.60176213,Winter
1752,6533,EW44515,153,154,155,01/11/07,November,2.49,55.02643838,Winter
1753,6533,EW44515,153,154,155,02/11/07,November,2.655,55.53596894,Winter
1754,6533,EW44515,153,154,155,03/11/07,November,2.3325,56.47786652,Winter
1755,6533,EW44515,153,154,155,04/11/07,November,1.8175,56.69932806,Winter
1756,6533,EW44515,153,154,155,04/11/07,November,2.105,56.28922219,Winter
1757,6533,EW44515,153,154,155,05/11/07,November,3.1075,56.69195965,Winter
1758,6533,EW44515,153,154,155,05/11/07,November,3.5925,57.58938258,Winter
1759,6533,EW44515,153,154,155,06/11/07,November,3.53,57.68325347,Winter
1760,6533,EW44515,153,154,155,06/11/07,November,3.2725,57.16129976,Winter
1761,6533,EW44515,153,154,155,07/11/07,November,2.8025,56.42107606,Winter
1762,6533,EW44515,153,154,155,07/11/07,November,2.4475,55.61564216,Winter
1763,6533,EW44515,153,154,155,08/11/07,November,2.195,55.10774762,Winter
1764,6533,EW44515,153,154,155,08/11/07,November,1.9625,54.87029059,Winter
1765,6533,EW44515,153,154,155,09/11/07,November,2.0475,54.49109112,Winter
1766,6533,EW44515,153,154,155,09/11/07,November,2.645,54.26687399,Winter
1767,6533,EW44515,153,154,155,10/11/07,November,3.17,54.32646603,Winter
1768,6533,EW44515,153,154,155,11/11/07,November,2.95,54.0314996,Winter
1769,6533,EW44515,153,154,155,11/11/07,November,2.9725,53.80780248,Winter
1770,6533,EW44515,153,154,155,12/11/07,November,3.3025,54.88501137,Winter
1771,6533,EW44515,153,154,155,12/11/07,November,2.535,56.716661,Winter
1772,6533,EW44515,153,154,155,13/11/07,November,1.72,57.01230989,Winter
1773,6533,EW44515,153,154,155,13/11/07,November,2.025,55.85623468,Winter
1774,6533,EW44515,153,154,155,14/11/07,November,2.3125,55.35051545,Winter
1775,6533,EW44515,153,154,155,14/11/07,November,2.21,55.78980245,Winter
1776,6533,EW44515,153,154,155,15/11/07,November,2.2025,56.38305786,Winter
1777,6533,EW44515,153,154,155,15/11/07,November,2.11,56.87408205,Winter
1778,6533,EW44515,153,154,155,16/11/07,November,2.4875,56.66923286,Winter
1779,6533,EW44515,153,154,155,16/11/07,November,3.44,55.60487144,Winter
1780,6533,EW44515,153,154,155,17/11/07,November,3.5775,54.95052594,Winter
1781,6533,EW44515,153,154,155,17/11/07,November,2.995,55.2560626,Winter
1782,6533,EW44515,153,154,155,18/11/07,November,2.4275,55.9374561,Winter
1783,6533,EW44515,153,154,155,18/11/07,November,1.36,57.01110249,Winter
1784,6533,EW44515,153,154,155,21/11/07,November,3.71,58.50236472,Winter
1785,6533,EW44515,153,154,155,21/11/07,November,2.7775,58.65388776,Winter
1786,6533,EW44515,153,154,155,22/11/07,November,2.3775,58.14742027,Winter
1787,6533,EW44515,153,154,155,22/11/07,November,2.4925,56.99680837,Winter
1788,6533,EW44515,153,154,155,23/11/07,November,2.555,55.62791616,Winter
1789,6533,EW44515,153,154,155,23/11/07,November,3.1175,54.39369512,Winter
1790,6533,EW44515,153,154,155,24/11/07,November,3.6825,54.17617901,Winter
1791,6533,EW44515,153,154,155,24/11/07,November,3.5075,54.90982867,Winter
1792,6533,EW44515,153,154,155,25/11/07,November,3.07,55.60631264,Winter
1793,6533,EW44515,153,154,155,25/11/07,November,2.745,56.21346585,Winter
1794,6533,EW44515,153,154,155,26/11/07,November,3.195,56.55779666,Winter
1795,6533,EW44515,153,154,155,26/11/07,November,3.905,56.9360964,Winter
1796,6533,EW44515,153,154,155,27/11/07,November,3.77,57.71599456,Winter
1797,6533,EW44515,153,154,155,28/11/07,November,3.33,57.82425574,Winter
1798,6533,EW44515,153,154,155,30/11/07,November,3.1425,57.65142679,Winter
1799,6533,EW44515,153,154,155,30/11/07,November,2.655,58.09024165,Winter
1800,6533,EW44515,153,154,155,01/12/07,December,2.095,58.00102017,Winter
1801,6533,EW44515,153,154,155,01/12/07,December,2.1675,57.22190328,Winter
1802,6533,EW44515,153,154,155,02/12/07,December,2.41,56.76885975,Winter
1803,6533,EW44515,153,154,155,02/12/07,December,2.155,56.58963535,Winter
1804,6533,EW44515,153,154,155,03/12/07,December,1.9,55.9390512,Winter
1805,6533,EW44515,153,154,155,03/12/07,December,2.5825,55.67455376,Winter
1806,6533,EW44515,153,154,155,04/12/07,December,3.23,56.57392413,Winter
1807,6533,EW44515,153,154,155,05/12/07,December,2.9075,56.90173765,Winter
1808,6533,EW44515,153,154,155,05/12/07,December,2.68,56.33041166,Winter
1809,6533,EW44515,153,154,155,06/12/07,December,2.825,56.05946411,Winter
1810,6533,EW44515,153,154,155,06/12/07,December,2.795,56.05083885,Winter
1811,6533,EW44515,153,154,155,07/12/07,December,2.68,55.91125593,Winter
1812,6533,EW44515,153,154,155,07/12/07,December,2.7525,55.69313195,Winter
1813,6533,EW44515,153,154,155,08/12/07,December,2.6625,55.7804181,Winter
1814,6533,EW44515,153,154,155,08/12/07,December,2.1725,56.19944481,Winter
1815,6533,EW44515,153,154,155,09/12/07,December,1.8775,56.43979837,Winter
1816,6533,EW44515,153,154,155,09/12/07,December,1.905,56.37974648,Winter
1817,6533,EW44515,153,154,155,10/12/07,December,2.2625,56.0931506,Winter
1818,6533,EW44515,153,154,155,10/12/07,December,2.6275,55.48683591,Winter
1819,6533,EW44515,153,154,155,11/12/07,December,2.0975,55.12678691,Winter
1820,6533,EW44515,153,154,155,13/12/07,December,1.5275,55.53811439,Winter
1821,6533,EW44515,153,154,155,13/12/07,December,2.18,56.07605953,Winter
1822,6533,EW44515,153,154,155,14/12/07,December,2.9175,56.53777473,Winter
1823,6533,EW44515,153,154,155,14/12/07,December,2.565,57.17880601,Winter
1824,6533,EW44515,153,154,155,15/12/07,December,2.2725,57.22050989,Winter
1825,6533,EW44515,153,154,155,15/12/07,December,2.6175,56.52182945,Winter
1826,6533,EW44515,153,154,155,16/12/07,December,2.715,55.89483348,Winter
1827,6533,EW44515,153,154,155,16/12/07,December,2.41,55.52108757,Winter
1828,6533,EW44515,153,154,155,17/12/07,December,1.645,55.3648132,Winter
1829,6533,EW44515,153,154,155,17/12/07,December,0.745,55.52642397,Winter
1830,6533,EW44515,153,154,155,18/12/07,December,0.8,55.54475041,Winter
1831,6533,EW44515,153,154,155,18/12/07,December,1.8,55.13778536,Winter
1832,6533,EW44515,153,154,155,19/12/07,December,2.6375,54.96748904,Winter
1833,6533,EW44515,153,154,155,19/12/07,December,2.94,55.22269182,Winter
1834,6533,EW44515,153,154,155,20/12/07,December,2.8075,55.60947466,Winter
1835,6533,EW44515,153,154,155,20/12/07,December,2.325,56.1206892,Winter
1836,6533,EW44515,153,154,155,21/12/07,December,2.0225,56.50533656,Winter
1837,6533,EW44515,153,154,155,21/12/07,December,1.92,56.63304122,Winter
1838,6533,EW44515,153,154,155,22/12/07,December,1.9125,56.58023777,Winter
1839,6533,EW44515,153,154,155,22/12/07,December,1.8575,56.34908326,Winter
1840,6533,EW44515,153,154,155,23/12/07,December,1.4675,56.01133364,Winter
1841,6533,EW44515,153,154,155,23/12/07,December,1.4425,55.80521722,Winter
1842,6533,EW44515,153,154,155,24/12/07,December,1.74,56.16115723,Winter
1843,6533,EW44515,153,154,155,24/12/07,December,1.55,56.88535899,Winter
1844,6533,EW44515,153,154,155,25/12/07,December,1.62,57.10266569,Winter
1845,6533,EW44515,153,154,155,25/12/07,December,2.01,56.65302165,Winter
1846,6533,EW44515,153,154,155,26/12/07,December,1.5475,56.22023462,Winter
1847,6533,EW44515,153,154,155,26/12/07,December,0.975,56.26563356,Winter
1848,6533,EW44515,153,154,155,27/12/07,December,1.205,56.69354837,Winter
1849,6533,EW44515,153,154,155,27/12/07,December,1.5525,57.11910767,Winter
1850,6533,EW44515,153,154,155,28/12/07,December,1.7175,57.32960607,Winter
1851,6533,EW44515,153,154,155,28/12/07,December,1.78,57.41591377,Winter
1852,6533,EW44515,153,154,155,29/12/07,December,2.2075,57.16544636,Winter
1853,6533,EW44515,153,154,155,29/12/07,December,2.8675,56.42541917,Winter
1854,6533,EW44515,153,154,155,30/12/07,December,2.66,55.72621565,Winter
1855,6533,EW44515,153,154,155,30/12/07,December,2.1575,55.48820873,Winter
1856,6533,EW44515,153,154,155,31/12/07,December,2.06,55.66116231,Winter
1857,6533,EW44515,153,154,155,31/12/07,December,1.9525,55.96555383,Winter
1858,6533,EW44515,153,154,155,01/01/08,January,1.9175,56.09809555,Spring
1859,6533,EW44515,153,154,155,01/01/08,January,2.325,56.13284388,Spring
1860,6533,EW44515,153,154,155,02/01/08,January,2.6775,56.5711316,Spring
1861,6533,EW44515,153,154,155,02/01/08,January,2.43,57.39137856,Spring
1862,6533,EW44515,153,154,155,03/01/08,January,1.9325,58.0755563,Spring
1863,6533,EW44515,153,154,155,03/01/08,January,1.2425,58.55927245,Spring
1864,6533,EW44515,153,154,155,04/01/08,January,0.87,58.62786832,Spring
1865,6533,EW44515,153,154,155,04/01/08,January,1.06,58.22422762,Spring
1866,6533,EW44515,153,154,155,05/01/08,January,1.4825,57.62761193,Spring
1867,6533,EW44515,153,154,155,05/01/08,January,1.9125,56.84529147,Spring
1868,6533,EW44515,153,154,155,06/01/08,January,2.0675,55.8844686,Spring
1869,6533,EW44515,153,154,155,06/01/08,January,2.435,54.94075368,Spring
1870,6533,EW44515,153,154,155,07/01/08,January,2.73,54.54107032,Spring
1871,6533,EW44515,153,154,155,07/01/08,January,2.6375,54.69715636,Spring
1872,6533,EW44515,153,154,155,08/01/08,January,2.6525,54.89395694,Spring
1873,6533,EW44515,153,154,155,08/01/08,January,2.425,54.89313967,Spring
1874,6533,EW44515,153,154,155,09/01/08,January,1.5525,54.72572007,Spring
1875,6533,EW44515,153,154,155,09/01/08,January,1.125,54.8134538,Spring
1876,6533,EW44515,153,154,155,10/01/08,January,1.72,55.48746569,Spring
1877,6533,EW44515,153,154,155,10/01/08,January,2.2575,56.27353929,Spring
1878,6533,EW44515,153,154,155,11/01/08,January,2.4225,56.68333266,Spring
1879,6533,EW44515,153,154,155,11/01/08,January,2.055,56.77421668,Spring
1880,6533,EW44515,153,154,155,12/01/08,January,1.1925,56.41538432,Spring
1881,6533,EW44515,153,154,155,12/01/08,January,0.7675,55.84505556,Spring
1882,6533,EW44515,153,154,155,13/01/08,January,0.76,55.67504312,Spring
1883,6533,EW44515,153,154,155,13/01/08,January,0.865,55.82903582,Spring
1884,6533,EW44515,153,154,155,14/01/08,January,1.1025,56.09987603,Spring
1885,6533,EW44515,153,154,155,14/01/08,January,1.2,56.40665971,Spring
1886,6533,EW44515,153,154,155,15/01/08,January,1.15,56.58048744,Spring
1887,6533,EW44515,153,154,155,15/01/08,January,1.5,55.96879269,Spring
1888,6533,EW44515,153,154,155,17/01/08,January,2.585,54.89011556,Spring
1889,6533,EW44515,153,154,155,17/01/08,January,3.62,54.64094698,Spring
1890,6533,EW44515,153,154,155,18/01/08,January,3.63,55.00256452,Spring
1891,6533,EW44515,153,154,155,18/01/08,January,2.7275,55.49271818,Spring
1892,6533,EW44515,153,154,155,19/01/08,January,1.5125,55.93094114,Spring
1893,6533,EW44515,153,154,155,19/01/08,January,0.665,56.33142281,Spring
1894,6533,EW44515,153,154,155,20/01/08,January,0.8825,56.69430591,Spring
1895,6533,EW44515,153,154,155,20/01/08,January,1.54,56.62332591,Spring
1896,6533,EW44515,153,154,155,21/01/08,January,1.9575,56.0123251,Spring
1897,6533,EW44515,153,154,155,23/01/08,January,2.4375,55.35385466,Spring
1898,6533,EW44515,153,154,155,23/01/08,January,2.4225,55.3443433,Spring
1899,6533,EW44515,153,154,155,24/01/08,January,1.905,55.22578972,Spring
1900,6533,EW44515,153,154,155,24/01/08,January,1.795,54.67204121,Spring
1901,6533,EW44515,153,154,155,25/01/08,January,1.625,54.80837443,Spring
1902,6533,EW44515,153,154,155,25/01/08,January,1.325,55.76930008,Spring
1903,6533,EW44515,153,154,155,26/01/08,January,2.12,56.4892006,Spring
1904,6533,EW44515,153,154,155,26/01/08,January,3.1825,56.26075221,Spring
1905,6533,EW44515,153,154,155,27/01/08,January,3.215,55.43689582,Spring
1906,6533,EW44515,153,154,155,27/01/08,January,3.0575,54.76323369,Spring
1907,6533,EW44515,153,154,155,28/01/08,January,3.125,54.6323317,Spring
1908,6533,EW44515,153,154,155,28/01/08,January,3.465,54.92788581,Spring
1909,6533,EW44515,153,154,155,29/01/08,January,4.1175,55.65194169,Spring
1910,6533,EW44515,153,154,155,29/01/08,January,3.895,56.33895827,Spring
1911,6533,EW44515,153,154,155,30/01/08,January,2.355,56.34869156,Spring
1912,6533,EW44515,153,154,155,30/01/08,January,1.1875,56.4772633,Spring
1913,6533,EW44515,153,154,155,31/01/08,January,1.7175,57.04368909,Spring
1914,6533,EW44515,153,154,155,31/01/08,January,2.535,57.02366325,Spring
1915,6533,EW44515,153,154,155,01/02/08,February,2.53,56.10122889,Spring
1916,6533,EW44515,153,154,155,01/02/08,February,2.4575,54.96830157,Spring
1917,6533,EW44515,153,154,155,02/02/08,February,2.4625,54.20275559,Spring
1918,6533,EW44515,153,154,155,02/02/08,February,2.43,53.72183604,Spring
1919,6533,EW44515,153,154,155,03/02/08,February,2.07,53.76546654,Spring
1920,6533,EW44515,153,154,155,03/02/08,February,1.3975,54.48391302,Spring
1921,6533,EW44515,153,154,155,04/02/08,February,1.06,55.20344949,Spring
1922,6533,EW44515,153,154,155,04/02/08,February,1.0325,55.61578722,Spring
1923,6533,EW44515,153,154,155,05/02/08,February,1.07,56.14788289,Spring
1924,6533,EW44515,153,154,155,01/04/08,April,-2.6,58.31930437,Spring
1925,6533,EW44515,153,154,155,03/04/08,April,-1.8075,57.61504064,Spring
1926,6533,EW44515,153,154,155,03/04/08,April,-2.0175,56.30865503,Spring
1927,6533,EW44515,153,154,155,04/04/08,April,-2.7125,56.43203134,Spring
1928,6533,EW44515,153,154,155,04/04/08,April,-2.74,57.89228211,Spring
1929,6533,EW44515,153,154,155,05/04/08,April,-2.3325,58.84371549,Spring
1930,6533,EW44515,153,154,155,05/04/08,April,-1.47,59.22877548,Spring
1931,6533,EW44515,153,154,155,06/04/08,April,-0.3275,58.99873008,Spring
1932,6533,EW44515,153,154,155,06/04/08,April,-0.3125,58.60349943,Spring
1933,6533,EW44515,153,154,155,07/04/08,April,-1.6325,59.04135159,Spring
1934,6533,EW44515,153,154,155,07/04/08,April,-2.045,59.44775091,Spring
1935,6533,EW44515,153,154,155,08/04/08,April,-1.395,58.7775795,Spring
1936,6533,EW44515,153,154,155,09/04/08,April,-1.805,58.29240632,Spring
1937,6533,EW44515,153,154,155,09/04/08,April,-2.655,58.34588394,Spring
1938,6533,EW44515,153,154,155,10/04/08,April,-2.775,57.90377102,Spring
1939,6533,EW44515,153,154,155,10/04/08,April,-2.6875,57.27311905,Spring
1940,6533,EW44515,153,154,155,11/04/08,April,-2.455,57.04301822,Spring
1941,6533,EW44515,153,154,155,11/04/08,April,-2.3525,57.2819246,Spring
1942,6533,EW44515,153,154,155,12/04/08,April,-2.805,57.83112071,Spring
1943,6533,EW44515,153,154,155,12/04/08,April,-2.8625,58.24814403,Spring
1944,6533,EW44515,153,154,155,13/04/08,April,-2.405,57.95667747,Spring
1945,6533,EW44515,153,154,155,13/04/08,April,-2.525,57.33465501,Spring
1946,6533,EW44515,153,154,155,14/04/08,April,-3.2075,57.18261368,Spring
1947,6533,EW44515,153,154,155,14/04/08,April,-3.9075,57.3400153,Spring
1948,6533,EW44515,153,154,155,15/04/08,April,-4.155,57.71114042,Spring
